Count,Standard Deviation,Mean,File name
2016,136.70411938937733,55.47519841269841,../data/splitted/photovolta_2016_part_2_0.csv
2016,158.3076346458618,70.62202380952381,../data/splitted/photovolta_2016_part_2_1.csv
2016,137.5874957126411,65.55109126984127,../data/splitted/photovolta_2016_part_2_2.csv
2016,124.2319130031687,54.05009920634921,../data/splitted/photovolta_2016_part_2_3.csv
2016,89.15294253085912,33.864583333333336,../data/splitted/photovolta_2016_part_2_4.csv
2016,123.00085911689892,53.892857142857146,../data/splitted/photovolta_2016_part_2_5.csv
772,123.26723329232966,48.45077720207254,../data/splitted/photovolta_2016_part_2_6.csv
